import_id,section,domain,skill,group,source_question_pdf,question_number,question_id,Question,A,B,C,D,Answer
ocr-01014,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.11,630897df,Nonlinear Equations and Systems 2,"an sxoemat “The speed of sound in dry at, v, ean be modeled by the formula \=331.3 + 06067, where Ts the temperature in degrees Celsius and vis measured in meters per second, Which ofthe following correctly expresses Tinterms of v? v+0606 aT a3 v-0.606 33513 v#3313 o. 7"" 0606",,,,D
ocr-01015,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.12,c77ef2fb,v-3313 pa =0013,ately *,"Bood volume, Va human can be determined using the equation ven ©"" =H, where Vpis the plasma volume and His the hematocrit (the fraction of blood volume that is ed blood cel). Which of the flowing",comet expreses the hemocttn terms ofthe bleed volime an the plasma volume? Ve,D. 0.606 22 crete,A
ocr-01016,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.13,364a2d25,Ve ot ye,ae,,"com Ve 0.H=Vp -Vp 233 Be4a2025 xtyat7 xy=72 If one solution to the system of equations above is (x,y),",,
ocr-01017,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.14,0980fcdd,Nonlinear Equations and Systems 2 21% o2e0fedd x= exty y= 64436,A solution tothe given system of equations i x.) Which of the followings possible value of xy ? Ao a6 on 0.36,,,,A
ocr-01018,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.15,87a3de81,21s srexdest x4x—12=0,"ais solution ofthe equation above and a>, whats the value of a? 216 ossbsab T=0.01(P =40,000) Ina city, the property tax T, in dollars, is calculated using the formula",,,,3
ocr-01019,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.16,2683b5db,,"A SE PR Sf) CP, SS ey See ‘above, where Pisthe value ofthe property, dollars. Which ofthe {ollowing expresses the valu ofthe property in terms ofthe property tax? A. P= 1007-400 8. P=100T +400 ©. P=1007-40,000 2. P= 1007 +40,000",,,,D
ocr-01020,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.17,2f958af9,Nonlinear Equations and Systems 2 Question# 1D,"arose an Aa veld ™ The formula above expresses the square of the speed v ofa wave moving ‘longa string in terms of tension 7, mass m, and length L ofthe sting Whatie in terms of mv, andl? ma rae we m an",BT aL mi i a,,,A
ocr-01021,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.18,876a731c,,a ay +6=2 +3) a a2,,cy L oT ne,,A
ocr-01022,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.19,928498f3,,A 12 62/2318 8. 12,,cs oe 219 sanaoaes ex2+5x-7=0 ‘What are the solutions to the siven equation? 5225+ 168,,A
ocr-01005,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.2,d0a7871e,Saat 2,As 8.0,,c.2,"D3 22 dosene at yore lt c,y) isa solution to the system of equations above, which ofthe following could be the value of x?",A
ocr-01023,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.2,2d2ab76b,"Nonlinear Equations and Systems 2 220 2dr yee y=3 When the equations above are graphed inthe xy-pane, what are the","and (-2,3) 8.(24) and (2.4) ©.(38)",,"coordinates (x, 9) ofthe points of intersection ofthe two raphs? 4.23)",,A
ocr-01024,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.21,3b4b8831,=,"and (-3,8) v,W2,3) and (-V2,3) am shines 382? = 38(9) ‘what isthe negative solution tothe given equation?",,,,-3
ocr-01025,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.22,f5247e52,"222 ssxresz year—c Inthe equation above, a and c are postive constants, How many times does the graph ofthe equation above intersect the graph ofthe equation yratcinthexy-plane?",A.Zer0,B.One,c.TWwo More than two,,C
ocr-01026,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.23,f76c1858,223 t766188@ | << Ta® — 202 — 32 = 0 What isthe positive solution tothe given equation?,,,,,4
ocr-01027,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.24,4e18fc5d,Nonlinear Equations and Systems 2 queiont © ye sates ——————,,Bw = — te ows — abs,,,A
ocr-01028,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.25,bef4b1c6,"225 betabies 7 ‘What isthe postive solution to the given equation? 226 Meese Mj +k =m The given equation relates the numbers j,k, and m. Which equation correctly expresses kin terms of jand'm?",Aka 2,,,,5
ocr-01029,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.26,11ccf3e1,,a.k= 4-14,,"core Sige 0. k= bm ~ 149 aay a9 7 p=9+H The oiven equation relates the numbers pend n, where i not equaltoO and p > 9. Which equation correctly expresses nin terms ofp? anate pn=£49",,A
ocr-01030,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.27,29ed5d39,,,Bn te on=f-9 n= oy,,,D
ocr-01031,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.28,895628b5,"Nonlinear Equations and Systems 2 228 esoz00s y=(2-2)(2+4) y=62~12 Which ordered pair (2) isthe solution to the given system of equations? 4. (0,2) 8.(-4,2) ©.(2,0) 0.(2,-4)",,,,,C
ocr-01032,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.29,13e57f0a,229 wes0a 4a? — Te = -36 ‘what isthe postive solution tothe given equation?,ad,By,cd,DT,B
ocr-01006,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.3,7f81d0c3,,A.x= Land x=2 ee ere,B77 F and 44./E 4,C2,D3 23 Tidocs x=x-1=0 ‘what values satisfy the ‘equation above?,C
ocr-01033,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.3,6acdcece,230 Gocseece,arab Bz by-72 or- mm,"b-m=s The given equetionelats the positive numbers, 2, and y Which equation correctly expresses «in terms of band y?",,Die by—T2y 2m oseseuas ig 2 2 poe ie the val a Pde,D
ocr-01034,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.31,09e5e4d3,"f= Te, what is the value of 7222",AG 87 owe 0.204,,,,C
ocr-01035,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.32,4b6f0a3f,Nonlinear Equations and Systems 2 232 abofosst 2?—52-24=0 ‘Whats the sum of the solutions tothe given equation? 233 m0 poe +17 yalt-2,,,,,5
ocr-01036,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.33,75a32330,,Aca EGA TENGAH UGEGAWULNGIEH AU HERATRER7 AN coe CoMCceNLA CE,BASEL WARE ABERE nS TA,"CON EE CONCH COOKE CONC CoN CONN He HEEL LHRH * tooeNceee, «°C,",,A
ocr-01007,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.4,911383f2,Nonlinear Equations and Systems 2 26 smisestz =A) + 2) = 1)=0 What s the product of the solutions to,AB 83 0-3 0-8,,,,D
ocr-01008,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.5,b80d10d7,25 vendo? art) x45 eS Whatie the solution othe equation above?,Ao 82 es 28,,,,B
ocr-01009,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.6,fcdf87b7,"26 teatere7 yan axed y=4-x Ifthe ordered pair (x, y) satisties the system of equations above, what s one possible value of x?",,,,,
ocr-01010,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.7,652054da,"Nonlinear Equations and Systems 2 27 es20suda = ‘an oceanographer uses the equation © = 2? to model the speed sn knots of an ocean wave, where p represents the period ofthe wave, in seconds, Which of the following represents the period of the wave in tems ‘ofthe speed ofthe wave? 2","A Pays =3, Pass 2",,co PaSts,,A
ocr-01011,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.8,6e02cd78,"oP 3 = pases 26 excaae Inthe plane, hats the coords ofthe poi of intersection of the",apts ot Y= 0-1? ona y= 24-3?,,,,1
ocr-01012,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 2.pdf,2.9,802549ac,29° s02siaae FDIC = W213) +10 Which ofthe folowing is a solution to the given equation?,al 20 o-2,B35,,,A
ocr-00167,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.1,fc3d783a,Nonlinear Equations and Systems 3 Question# 1,,Bm tera ee Inthe 2y-plane ine with equation 2y = 4.5 intersects parabola st exactly one point the parabola has,"ceqation y = 4+ bz, where bis a positive constant, whatis the value of 32 scoexe0 yet xty=P-3",,6
ocr-00176,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.1,3d12b1e0,"nen nena ee nn OE EO ee NE IN sno sazb0 — -162* 82 +e=0 Inthe given equation, cs constant. The equation has exactly one slain. Whats the vale ofc?",an nowt a (e-1)'=-4 How many distinct real solutions does the given equation have?,,,,-1
ocr-00177,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.11,71014fb1,,A. Bracty one 8. Exactly two ninety many,,,"D.ze0 sm eosoce7 Yoea +1 xty+t=0 16:11) and (czy) re the to sautons tothe system of equations above, whatis the value of yy 4 yo? A",D
ocr-00178,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.12,e9349667,,Ana,Ba oat a4,,,D
ocr-00179,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.13,b03adde3,"Nonlinear Equations and Systems 3 Question# 1D 313 bosecaes 6 18-3=F>, whatist interms of u? 1",alg 2u+9 ato 1 of u-3 pa BU,,,,D
ocr-00180,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.14,30281058,"i -—— 0 G3 314 so2s.050 Se Inthe xy-piane, the graph of Y=*2—9 intersect ine p at (1,@) ana (5), where a and b are constants. Whats the slope of ine p?",A6 82,,c-2 2-6,,A
ocr-00181,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.15,5910bfff,,ais soos oo,,,"D=T-Z(100-H) The formula above canbe used to approximate the dew point D n degrees Fahrenheit, given the temperature Tin degres Fahrenheit, and the relative humidity of percent, where > 0. Which ofthe following expresses the ‘lative humic in terms of the temperature and the dew point? 25 a= F-14100 2 t= 20-1)-100 25 ¢H=2to+n+100",A
ocr-00182,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.16,1697ffcf,"Nonlinear Equations and Systems 3 316 artet —_—_ Inthe xy-lane, the graph of Y=3x2—14X intersects the graph of y= x at the points (0,0) and (a, a). Whats the value of 2?",a7 toescre x? dz~10=0 |Whatis the sum of the solutions tothe given equation?,,,,5
ocr-00183,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.17,ff2e5c76,EE EE Ne eT,A 85,,c.10 0.40 sie aes yoxt43x-7 y-5x+8=0 How many solutions are there tothe system of equations above? ‘A. There are exactly 4 solutions.,,D
ocr-00184,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.18,2c5c22d0,—_—_ 1B. There are exactly 2 solutions. . There is exactly 1 solution . There are no solution. 319 fesatazs | 9 x43 x3 What value of x satisfies the ‘equation above?,ay 1,,,,C
ocr-00185,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.19,fc3dfa26,1 ry,a a2 03,,,,C
ocr-00168,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.2,4661e2a9,Which ordered pairs @ solution tothe system of equations above?,"A4V3,Vd) 33, -V3) 4 +/5, 75) 0/5, -14+V5) 33 teszases —_, 1-4 PH10C425 isa solution to the given equation, which of the",,,,A
ocr-00186,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.2,58b109d4,"Nonlinear Equations and Systems 3 320 sobiosus etytT=7 202 +100-y =0 “The solution tothe given system of equationsis (2, y). Whats the value of 2? 3a ro2aer¢_ |< 5(2 +7) = 15(e — 17)(z + 7) Whats the sum of the solutions to the given equation?",,,,,-10
ocr-00187,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.21,7028c74f,,"a rh ee Ae eae ee 3220 seg The solutions to 2? + 6x +7 =Oarer and s, where r < 8, The solutions to 2? + 8r-+ 8 =Oaret and, wheret <u, The solutions to 2"" +14 + ¢ = O,where cis constant are r + t and 6 + u. What isthe value of ©? 323 tsaaso40 Inthe xy-plane, line with equation 2y = c for some constant c intersects @ parabola at exactly one point. the parabola has equation y = —22? + Gz, whatis the value ofc?",,,,3.22
ocr-00188,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.22,e11294f9,"eo ee cee 326 randssao Sety=—-11 2c? = y +341 “The graphs of the equations in the given system of equations intersect at the point (2, y) inthe 2y-plane, What is ‘a possible value of =?",Aw an 2 os,,,,31
ocr-00189,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.23,f5aa5040,,,,,,20.25
ocr-00190,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.24,7dbd46d9,,,,,,A
ocr-00191,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.25,6011a3f8,"Nonlinear Equations and Systems 3 325 sonaste 64s? + br +25 =0 Inthe given equation, bis @ constant. For which ofthe folowing values of b ill the equation have more than one ‘0a solution?",A-oL 8-80 5 0.40,,,,A
ocr-00192,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.26,77c0cced,"326 Tocco y= 2a? 212464 y=3r+a Inthe given system of equations, isa constant. The graphs of the equations in the given system intersect at ‘exactly one point, (2), inthe xy-plane. What isthe value of 2?",a8 2-6 6 os,,,,C
ocr-00193,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.27,3a9d60b2,"327 sscou2 2d — 2] +3]4—2| = 25 ‘Whats the postive solution tothe given equation? 328 sbadoor (3x + p) (5x? — 45) (22? — 162 + 6p) =0 In the given equation, p isa positive constant. The sum of the solutions to the ‘equation is 22, What is the value of p?",,,,,9
ocr-00194,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.28,abcd0012,,,,,,4
ocr-00195,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.29,88a0c425,"Nonlinear Equations and Systems 3 329 oa0c4a5 22? +202 +e=0 Inthe gven equation, isa constant. The equation hs exactly one solution. Whats the value of ¢?",A608 8-50 .-32,bo,,,B
ocr-00169,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.3,f65288e8,,a A? 3 22 2 2 a or,,,,A
ocr-00196,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.3,722de804,3307006 (@-anr=a What isthe sum of the solutions to the glen equation?,,,,,94
ocr-00170,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.4,f2f3fa00,34 atstaoo Oe,"a+, where x and y are constants, what is the value of x?",,,"During a 5-second time interval the average acceleration a in meters per second squared, of an object with an initial velocity of 12 meters per second gett? is defined by the equation 3, where vfis the fina velocity of ‘the object in meters per second. f the equation is ewrittan in the form v=",5
ocr-00171,Math,Advanced Math,Nonlinear Equations and Systems,Advanced Math — Nonlinear Equations and Systems,Nonlinear Equations and Systems 3.pdf,3.5,6ce95fc8,Nonlinear Equations and Systems 3 35 cceostes DA=2= 2x43 Which ofthe folowing ea solution to the equation above?,A2 8t-vT 1 oat t+vit 2 2,,,,D
